"X","Y","E","N","CRS","s2tile","l89_path","l89_row"
-15.8283468106276,16.0538128444313,411395,1775065,32628,"28PDC",205,49
-99.4169569386032,64.6964890782158,480115,7174695,32614,"14WMS",39,14
-4.50381186003559,22.1671392685316,344945,2452095,32630,"30QUK",198,45
5.2650292726505,30.4757528323933,717435,3373685,32631,"31RGP",193,39
-123.631016726835,65.3422450382144,470625,7246745,32610,"10WDT",55,14
-118.559201006674,59.2074693759536,410965,6564195,32611,"11VMF",48,19
-42.5608236099701,-19.7913505641745,755545,7809765,32723,"23KQU",217,74
-108.373383885365,37.9216441005933,730875,4200375,32612,"12SYH",35,34
-81.2719644954752,40.7321101019234,477035,4509055,32617,"17TMF",18,32
38.0449519710307,35.5210287301288,413405,3931245,32637,"37SDV",173,35
54.0985455495623,63.6442785101466,653435,7061095,32639,"39VXL",171,15
-87.7317850282841,48.821893278963,446285,5407915,32616,"16UDV",25,26
140.173902907732,59.9798506536961,453895,6649455,32654,"54VVM",114,18
118.177644379186,51.5934129886274,581575,5716475,32650,"50UNC",125,24
32.1220930747205,60.9573475471279,452455,6758355,32636,"36VVN",184,17
-111.777745240915,77.659517017537,481445,8620495,32612,"12XVM",61,5
63.895454595627,66.135344915024,540425,7335285,32641,"41WNP",166,14
47.5806209626755,9.59948537992317,783255,1062195,32638,"38PQR",163,53
120.035531909454,40.3812202424149,757685,4474495,32650,"50TQK",121,32
138.182076916685,52.0737082915807,718065,5774015,32653,"53UQT",112,24
96.5891354558146,44.3599009490701,786015,4918115,32646,"46TGQ",137,29
-157.574236367506,69.055171833119,556875,7661175,32604,"04WEB",80,11
8.99532508085649,13.9302741419436,499495,1540015,32632,"32PMA",188,50
110.619004244923,73.771239836341,488115,8186555,32649,"49XDB",141,8
40.3857615218799,-1.47386783513749,654165,9837045,32737,"37MFU",166,61
112.889361997036,25.0403391755289,690615,2770745,32649,"49RFH",123,43
-49.0097137430337,67.1217563731236,586335,7446335,32622,"22WEV",7,13
-48.8755114907915,79.80874846981,541955,8861005,32622,"22XEP",29,2
29.2688593067078,10.1477418484846,748605,1122615,32635,"35PQM",175,53
128.005425110363,69.7311908288023,693335,7743825,32651,"51WXT",128,11
-41.8274450280739,78.8716434467348,568325,8757505,32623,"23XNH",20,3
113.970521277781,60.0053348026232,665625,6655725,32649,"49VFG",130,18
-38.7913513283179,78.2707575080916,504735,8688595,32624,"24XVM",13,4
-166.053862878531,64.8491153069984,450025,7192055,32603,"03WVM",82,14
-99.6673817153569,42.6157791197757,445265,4718365,32614,"14TMN",30,30
-146.582199358798,61.0872263322248,522535,6772575,32606,"06VWN",66,17
-134.069489185171,67.9723523346912,538945,7540075,32608,"08WNA",62,12
-35.1314214962153,72.3128266673222,631105,8028045,32624,"24XXF",4,9
-117.631979303079,66.35385019565,471715,7359495,32611,"11WMP",50,14
80.0782533247182,39.2851440494085,420505,4348825,32644,"44SMJ",146,33
160.153113757716,59.0894689518277,566075,6550585,32657,"57VWF",100,19
-111.395338790572,72.1188346016484,691825,8011125,32611,"11XPA",52,9
29.375347003298,-19.5909105264411,749165,7832055,32735,"35KQU",170,74
-105.013765235595,65.1697664312231,499355,7227375,32613,"13WDN",43,14
121.029342740658,55.1104428075783,374295,6108855,32651,"51UUB",124,22
22.3592235756013,28.1731889496373,633435,3117135,32634,"34RFS",182,40
97.8614004940858,54.5504594879654,426355,6045365,32647,"47UMA",139,22
-78.3163047569677,50.1740013009757,691625,5561425,32617,"17UPR",18,25
99.1269923159486,79.9049094519145,502485,8870975,32647,"47XMJ",166,2
116.355276120831,30.8984431952549,438385,3418525,32650,"50RMV",121,39
-84.9007107317749,68.2983698991462,586615,7577605,32616,"16WEA",32,12
22.7540120621734,-1.86996022826762,695105,9793215,32734,"34MFC",177,61
58.6657269578353,31.9833763564278,657375,3539805,32640,"40SFA",159,38
-47.3165411020964,70.8946617694934,634485,7869735,32622,"22WFD",9,10
129.610825030905,66.595444507917,527075,7386415,32652,"52WEU",125,13
104.226788744902,74.8575044908999,477455,8307855,32648,"48XVJ",150,7
-102.989420550822,47.4464239064867,651575,5256735,32613,"13TFN",34,27
143.760629849714,-19.4943176891519,789775,7842145,32754,"54KYD",96,74
16.06273470789,47.5215771623457,580005,5263675,32633,"33TWN",189,27
-161.019054075341,66.7398154402132,675335,7407975,32603,"03WXQ",80,13
-65.7977330004063,-7.16844966992226,853745,9206395,32719,"19MHN",1,65
90.5401638055259,73.6231021026716,422605,8171585,32646,"46XDG",157,8
-110.675094359574,67.3974562163383,513935,7475725,32612,"12WWV",46,13
96.7281165331169,25.1013468027017,876065,2781365,32646,"46RHN",133,43
77.6249562287172,19.0712977970509,776235,2110785,32643,"43QGB",145,47
-68.0742616768469,-46.7822693448267,570665,4818615,32719,"19GEJ",228,93
-82.8199146335503,37.1324431809443,338345,4111115,32617,"17SLB",18,34
56.6834748134217,56.6565005374525,480595,6279195,32640,"40VDH",167,20
-64.5387190798777,6.99464606327237,330025,773435,32620,"20NLN",2,55
-54.0874009873854,78.0575496706111,567255,8666465,32621,"21XWG",27,4
-70.2284531211573,-36.5084314570193,389995,5958955,32719,"19HCV",232,85
-120.530560139359,55.1562735424702,657335,6114965,32610,"10UFG",48,21
-60.8145573766613,8.35883071569703,740675,924635,32620,"20PQQ",233,54
140.500777824637,63.2905989692135,474965,7018065,32654,"54VVR",114,16
57.4010045011557,38.3794657900227,535025,4247995,32640,"40SEH",161,33
9.5020696242509,10.6352614044846,554915,1175695,32632,"32PNS",188,53
-1.50414962228965,15.559522907463,660405,1720775,32630,"30PXC",195,49
129.918781647002,60.6903164566907,550175,6728645,32652,"52VEN",120,18
126.161736986568,70.7515266227479,616285,7852715,32651,"51WXU",130,10
76.4871356754342,56.9179310112248,590535,6309235,32643,"43VED",153,20
108.873387402169,72.8790206605186,627195,8091095,32648,"48XXF",144,8
-48.6581342161247,81.4133732666411,539025,9040135,32622,"22XER",29,247
-69.0405081764873,-21.8730406762551,495815,7581225,32719,"19KDR",1,75
125.826441776839,59.1336117047166,661725,6558355,32651,"51VXF",123,19
-37.8488741847388,72.0120440044019,539675,7990655,32624,"24WWE",4,9
-108.268755831158,45.7658002817958,712375,5071655,32612,"12TYR",37,28
70.667881226064,50.3436012159996,618675,5578165,32642,"42UXA",155,25
7.69752595229166,60.0870078672625,427545,6661815,32632,"32VMM",199,18
136.848971515871,-28.7577177839254,680525,6817455,32753,"53JPJ",99,80
30.2691641909565,-28.5647882149683,232855,6837185,32736,"36JTP",168,80
104.882443056157,52.5834868646309,492035,5825945,32648,"48UVD",134,23
126.648966050418,60.924507166796,697755,6759885,32651,"51VXH",123,17
105.394700425468,56.2380546868533,524465,6232645,32648,"48VWH",134,21
4.98081584095469,23.0068950907246,703015,2545655,32631,"31QFF",192,44
-126.099505206376,49.4062600336733,710405,5476665,32609,"09UYQ",49,26
-34.4873861381638,79.5523204412082,591265,8835155,32624,"24XWP",20,2
-124.649546890745,71.7709922482417,651775,7968865,32609,"09WXV",61,9
92.5525283186781,56.8735101401089,472725,6303395,32646,"46VDJ",144,20
-51.3912078430069,72.8032674788496,684845,8087185,32621,"21XXA",13,9
-57.7067518732182,-13.784494959562,423605,8475995,32721,"21LVE",228,69
7.88598176390835,27.5637678718746,390025,3049375,32632,"32RLR",191,41
-79.7564058672656,70.6982670019103,545875,7844215,32617,"17WNU",29,10
-88.9371244226919,80.7777078075632,572635,8970935,32615,"15XWK",61,1
90.1899337587189,73.1783886184389,602995,8123125,32645,"45XWB",157,8
-81.2711153808652,51.1930224603915,481055,5671325,32617,"17UMS",20,24
-123.26757248803,73.8148863934256,491675,8191405,32610,"10XDG",61,8
82.6366703756127,51.9079417260162,612585,5752065,32644,"44UPC",148,24
88.4567929205798,74.235256986435,544175,8238825,32645,"45XWC",160,7
-36.06559061958,70.129945615373,611275,7783045,32624,"24WXC",2,10
-27.8167089347665,81.9955103531817,580475,9107935,32625,"25XEM",13,248
126.882753136221,71.6698893903947,636205,7956495,32651,"51WXV",130,9
116.135447684678,62.7164587398358,455785,6954295,32650,"50VMQ",130,16
13.5981501469325,77.9995168134948,467465,8658705,32633,"33XVG",214,4
-99.711837226379,73.425352205836,477335,8148065,32614,"14XMG",45,8
-118.083236837056,64.6932037708387,448335,7174705,32611,"11WMM",50,15
-69.2901568792467,77.6369885388993,493065,8617875,32619,"19XDG",36,4
-96.1850928429173,63.389570256161,640645,7032085,32614,"14VPR",36,15
-78.1534244831125,78.7346842238121,562055,8741875,32617,"17XNH",45,3
-5.43957154977067,21.0139083167894,870175,2327815,32629,"29QRD",199,45
51.4081897673853,51.7069587383132,528205,5728525,32639,"39UWT",168,24
125.941577772439,43.0810434199685,739455,4774015,32651,"51TYH",118,30
56.2537266526765,28.1643617573066,426735,3115635,32640,"40RDS",160,40
85.0421837112756,50.7118181696711,785345,5625575,32644,"44UQB",146,25
-26.5492429723069,77.7750391328153,510655,8633305,32626,"26XNM",4,5
173.950572236103,67.3038864161374,627005,7468275,32659,"59WPQ",96,13
-76.8611065631862,61.7289745782913,401665,6845395,32618,"18VUP",21,17
-118.202786937197,72.8458089166739,657775,8089595,32610,"10XFF",57,8
160.74954390032,68.6436108239416,571095,7615635,32657,"57WWS",105,12
-98.587378724906,63.8849998235749,520265,7084265,32614,"14VNR",36,15
-68.4392649042206,-36.4411381180052,550255,5966975,32719,"19HEV",231,85
29.3372505677984,62.6025879720711,619975,6943485,32635,"35VPK",187,16
-103.487428778248,79.0348969584087,532115,8774285,32613,"13XEH",61,3
-94.3711304920681,80.1934972728589,587925,8906685,32614,"14XNQ",61,2
14.923947642657,-2.45664503686386,491545,9728465,32733,"33MVT",182,62
-55.5105175303021,73.7872721462073,546415,8188885,32621,"21XWB",18,8
-1.63999952056703,34.6817705460031,624585,3838595,32630,"30SXD",198,36
-133.58539017447,57.5561176162503,584645,6380175,32608,"08VNJ",57,20
105.718070837149,62.8283170882327,536585,6966665,32648,"48VWQ",137,16
-69.6197853623974,-21.5966899346178,435845,7611685,32719,"19KDS",1,75
-77.174945852827,78.1020667774895,587975,8672635,32617,"17XNG",43,4
49.7115381993063,53.6092079053462,414755,5940815,32639,"39UVV",169,23
-48.507383963071,62.3658669212091,628965,6917425,32622,"22VFQ",4,16
-58.2601169346925,81.4698985044727,578405,9048865,32620,"20XNR",29,248
123.865661651063,60.6011503669115,547405,6718675,32651,"51VWH",124,18
-120.225655063714,68.7459297124575,612205,7628565,32610,"10WFB",53,12
17.1465912689473,64.0384526739094,604835,7103065,32633,"33WWM",196,15
-158.318268948386,64.2845061424006,533005,7128895,32604,"04WES",75,15
-112.54441601747,42.29940902461,372695,4684175,32612,"12TUM",39,31
82.1699315031502,63.91020940581,557405,7087535,32644,"44VNR",153,15
118.942520897283,-27.720528979223,691505,6932245,32750,"50JPQ",111,79
93.6335797022002,72.8988394724427,520795,8089305,32646,"46XEF",153,8
14.9166226693827,26.5496127378719,491695,2936555,32633,"33RVK",186,42
-53.0633747966002,71.606270577478,638555,7949535,32621,"21WXV",14,9
35.0143332312048,56.9546663211595,622505,6314145,32636,"36VXJ",180,20
-108.258418014169,62.5553717063141,640945,6939045,32612,"12VXQ",43,16
120.62375901805,61.6485690539659,691915,6840375,32650,"50VPP",126,17
-3.00372274652494,12.1693939193601,499595,1345285,32630,"30PVU",196,52
15.7191194034354,58.9244761942861,541405,6531865,32633,"33VWF",194,19
-75.2975080512313,65.218014307919,486085,7232785,32618,"18WVT",23,14
-121.690435470269,69.0490125382644,552255,7660385,32610,"10WEB",55,11
66.2466510915101,60.5885953145083,677815,6721355,32641,"41VPH",162,18
21.2105987848336,51.0082641627152,514775,5650765,32634,"34UEB",187,25
-141.784976929171,68.2962919961741,467605,7576105,32607,"07WDR",68,12
-51.5635821306399,81.3342026900289,591315,9034795,32621,"21XWL",29,248
-38.4075432109583,77.4906122429768,514325,8601595,32624,"24XWM",13,5
19.9033106206486,-8.54639360249381,379305,9055125,32734,"34LCR",178,66
77.4204615432701,46.2997046677806,686405,5130195,32643,"43TFM",150,28
-123.346558801617,50.679523852303,475515,5614245,32610,"10UDB",48,25
11.5315684549672,-1.34749148312391,781715,9850915,32732,"32MQD",185,61
128.770863701959,35.9866769252563,479345,3982495,32652,"52SDE",114,35
65.4862856868523,52.2275007632767,669805,5789255,32641,"41UPT",159,24
-88.1877493162612,50.5675945106683,415885,5602415,32616,"16UDB",25,25
134.557551189916,-20.1289728837201,453755,7774185,32753,"53KMT",102,74
-30.1530656974956,77.7115905965374,567615,8627825,32625,"25XEG",11,4
-136.295278594827,67.7459481778363,698675,7522095,32607,"07WFR",64,12
-90.4212349977026,50.8516337347885,681515,5636495,32615,"15UXS",27,25
-113.538602716369,34.0684579873184,265725,3772655,32612,"12STC",38,36
-81.6865767357316,67.07391791634,470155,7439785,32617,"17WMQ",29,13
93.5925018738274,33.1828561023651,555235,3671715,32646,"46SEB",137,37
88.8024743794017,71.1091085690501,565125,7890535,32645,"45WWU",155,10
87.1359379287603,24.8415966363773,513735,2747415,32645,"45RWH",139,43
-59.2780859542031,-18.0055817036571,894225,8005235,32720,"20KRF",228,72
-137.362318573793,65.9663735716681,665245,7320955,32607,"07WFP",64,14
53.1757409855328,61.5544286763391,615605,6826475,32639,"39VXJ",171,17
-87.4787512681622,65.7219767297152,478035,7289005,32616,"16WDT",32,14
-76.2966998005504,53.0968940987098,413175,5883835,32618,"18UVD",18,23
-16.0462621233128,81.6218779395544,580485,9066065,32627,"27XWL",4,248
-69.0782843321826,-32.7323176598476,492665,6378385,32719,"19HDD",232,83
141.197916044265,-27.9143022693976,519475,6912275,32754,"54JWQ",97,79
-103.453961016171,46.8688021990185,617825,5191745,32613,"13TFM",34,27
24.1560300750078,70.7895081099395,615855,7856935,32634,"34WFD",196,10
3.65257967917055,32.18668288829,561515,3561315,32631,"31SER",195,38
22.511939706963,38.9509920828188,631015,4312425,32634,"34SFJ",184,33
99.7054900820171,36.3592341895751,563295,4024025,32647,"47SNA",133,35
0.0967904748029546,45.0328409496376,743935,4991265,32630,"30TYQ",199,29
-0.0951255566299587,25.0152876737444,793175,2769785,32630,"30RYN",196,43
92.5588146294586,45.6855450693593,465645,5059205,32646,"46TDR",140,28
-95.4351710587308,44.8646113737298,781625,4974095,32614,"14TQQ",28,29
-72.2232476204201,-38.0119928005146,743775,5789215,32718,"18HYC",233,86
53.6460614137326,51.1062002237775,685235,5664965,32639,"39UXS",166,24
119.336987846576,59.1957233986472,633485,6564185,32650,"50VPL",126,19
-95.5530216697639,41.7118266212449,786775,4623525,32614,"14TQM",27,31
34.7562926386493,-1.3905902081468,695405,9846225,32736,"36MXD",170,61
-50.7336201003181,-14.6420716280568,528685,8381245,32722,"22LEJ",223,70
40.9925353998444,63.8454773205056,597985,7081325,32637,"37VEL",180,15
81.1650381057859,48.2772111319169,512245,5347125,32644,"44UNU",148,26
137.430100634422,75.58418415733,567515,8390175,32653,"53XND",130,6
121.133508108012,51.9151277131757,784245,5759675,32650,"50UQC",123,24
110.57400520864,60.3700958050306,476505,6692705,32649,"49VDG",132,18
7.26042187910995,21.9170591697052,320315,2424665,32632,"32QLK",191,45
145.473399620929,-42.0635987480511,373695,5342035,32755,"55GCP",91,89
109.411361283508,69.5411891382215,671955,7720915,32648,"48WXC",139,11
10.4990692899157,29.7612798452161,644935,3293275,32632,"32RPT",190,39
102.238663045552,76.823053915636,582375,8529295,32647,"47XNF",155,5
-57.4299072430686,78.8082270988416,490685,8748605,32621,"21XVH",29,3
-86.9417497614229,65.6980432925704,502675,7286255,32616,"16WDT",30,14
68.9766387591697,70.1573883410393,499115,7783425,32642,"42WVC",166,11
7.72245041590015,59.3237962096191,427295,6576805,32632,"32VML",198,19
81.1739017422442,44.6259566685022,513795,4941415,32644,"44TNQ",147,29
-81.9427327392089,36.6496780839779,415735,4056425,32617,"17SMA",18,35
50.4416618233044,44.5153426882218,455625,4929265,32639,"39TVK",167,29
28.6999664486008,62.7672752249228,586785,6960805,32635,"35VNK",187,16
-9.33640862559644,11.823375412284,463355,1307045,32629,"29PMP",200,52
-109.141010283401,65.4291368734112,586245,7257555,32612,"12WWT",45,14
-101.326800181335,78.2466344404856,583475,8688515,32613,"13XEG",57,4
160.365302720535,60.7692125964554,574375,6737855,32657,"57VWH",100,18
92.9348832197912,60.9719520501554,496475,6759665,32646,"46VDN",144,17
-19.8054792048719,79.6550939915462,523945,8843335,32627,"27XWJ",13,2
38.245703164408,46.295663092882,441905,5127175,32637,"37TDM",175,28
-57.6431764573405,-12.903892000682,430225,8573405,32721,"21LVF",228,69
100.781458091519,1.51454881887181,698195,167485,32647,"47NPB",127,59
42.3350299595948,36.532278593497,798595,4048165,32637,"37SGA",171,35
-113.436500490713,35.277097080686,278395,3906495,32612,"12STE",38,36
5.84503309566956,28.1275532537307,779465,3114605,32631,"31RGM",192,41
-49.319773422982,63.6936093239702,583075,7063965,32622,"22VER",5,15
-48.8436760794664,-24.5493267257217,718415,7283245,32722,"22JGT",220,77
12.3263820503382,-4.82665315145555,869045,9465595,32732,"32MRV",184,63
103.853759200974,78.2276832119326,473895,8684035,32648,"48XVM",157,4
-2.98713304026237,5.59282590736722,501425,618195,32630,"30NVM",195,56
-6.17628202501323,26.9305586422647,780395,2981875,32629,"29RQK",200,41
39.5923990402225,20.8854615702452,561615,2309585,32637,"37QED",169,46
85.267688660332,44.5722582593744,362455,4936895,32645,"45TUK",144,29
86.9038410138194,73.5745342956469,496965,8164575,32645,"45XVB",157,8
48.2502654255196,67.3468643216555,639645,7473705,32638,"38WPV",178,13
-103.259609207683,50.6309786000061,623085,5610235,32613,"13UFS",35,25
0.796543543938673,41.4247659823125,315875,4588255,32631,"31TCF",198,31
80.7796286700038,57.6163060215416,486835,6386015,32644,"44VMJ",150,20
-92.2209014033835,34.0757149658289,571885,3770825,32615,"15SWT",24,36
-32.2630200717026,79.8666623447183,514475,8866795,32625,"25XEJ",20,2
73.0194959085947,66.2204270136684,680755,7350285,32642,"42WXU",160,14
-147.109383275959,64.3924798414307,494725,7140755,32606,"06WVS",68,15
-172.732758755481,66.1792821321897,692195,7346445,32601,"01WFP",87,13
-174.990197187254,66.9012834687274,587975,7421795,32601,"01WEQ",89,13
-96.7810924029675,78.7616124317951,548265,8744285,32614,"14XNN",52,4
-38.604315820016,69.1112240624435,515745,7666815,32624,"24WWB",2,11
150.861496913902,-26.6228542127424,287095,7053555,32756,"56JKR",91,78
-155.346250833423,70.4425290312119,636435,7819325,32604,"04WFD",77,11
44.5368887973627,37.7002150151996,459175,4172655,32638,"38SMG",169,34
100.608714929664,47.5006396871391,621155,5262055,32647,"47TPN",135,27
-69.2674238768446,-5.82606963233051,470395,9356015,32719,"19MDP",3,64
108.848335216512,41.4616836043906,320305,4592245,32649,"49TCF",128,31
120.384555419873,66.0512887023629,653245,7329765,32650,"50WPU",130,14
84.3355267222859,67.1998991416456,644185,7457535,32644,"44WPV",153,13
-115.581629936723,66.2756328009569,563675,7351355,32611,"11WNP",50,13
-37.0910536800907,80.3998101373112,535535,8926795,32624,"24XWQ",29,1
45.7507903875441,39.2480761009166,564785,4344575,32638,"38SNJ",169,33
-123.238480012523,66.9140170918841,489565,7421815,32610,"10WDV",55,13
-7.90415810676083,42.2951174057706,590335,4683125,32629,"29TNG",204,31
101.2574453535,66.3894810575633,600875,7365145,32647,"47WNP",141,14
32.9107551622722,57.9332751323777,494715,6421285,32636,"36VVK",182,20
-64.2018370540331,52.5258403412196,418465,5820205,32620,"20UMD",10,23
-117.670123323925,49.0706418242482,451055,5435525,32611,"11UMQ",43,26
18.9110489773273,-10.9051088934939,271675,8793725,32734,"34LBN",178,68
-76.1612876203864,35.5062361942721,394685,3929805,32618,"18SUE",14,35
25.5755433505187,68.1523776020337,689875,7566895,32634,"34WFA",192,12
-3.88588748391651,52.3541202103099,439665,5800795,32630,"30UVD",204,24
77.7183002643575,60.1827273202989,650755,6674865,32643,"43VFG",155,18
-115.173862057654,33.2159629161355,670185,3676715,32611,"11SPS",39,37
71.7953281823764,72.6319800067899,593105,8061595,32642,"42XWF",166,9
154.109074361783,63.1614035365415,555865,7004055,32656,"56VNR",107,16
-137.531131352137,66.943956228623,651535,7429355,32607,"07WFQ",64,13
103.561191127399,59.4178582939329,418345,6587465,32648,"48VVL",137,18
-114.149193032159,33.0500128207495,766205,3660445,32611,"11SQS",38,37
-6.64064385564159,54.7933193326392,651685,6074345,32629,"29UPA",206,22
159.439466340154,55.5515245763569,527725,6156255,32657,"57UWB",100,21
50.160213268556,18.5303999740476,411365,2049075,32639,"39QVA",162,47
47.4506230093427,-23.7455242859776,749795,7371795,32738,"38KQU",158,76
129.704947145539,52.4527053987555,547905,5811625,32652,"52UED",118,23
113.344630567451,60.9768103576388,626885,6762475,32649,"49VFH",132,17
25.0401668776865,-18.0264929180642,292525,8005785,32735,"35KKA",173,73
59.5961602361713,42.9151718845491,711905,4754665,32640,"40TGN",160,30
-108.880942614808,43.0245047459557,672655,4765715,32612,"12TXN",36,30
106.679181272069,67.9523307917473,570335,7538505,32648,"48WWA",141,12
42.8236019714953,11.5788096842126,262665,1280885,32638,"38PKT",166,52
-42.5749298876626,70.5473714370585,590115,7828715,32623,"23WNU",7,10
71.7122025273585,44.7948947029339,714525,4963745,32642,"42TYQ",153,29
149.957773383485,66.5653364849329,631225,7386035,32655,"55WFP",112,13
29.8648971300548,23.5159303281681,792555,2603555,32635,"35QQG",176,44
-69.4723742482287,80.7861411560775,598665,8974035,32618,"18XWQ",45,1
89.8172980901093,68.8371395756505,613475,7638805,32645,"45WXS",150,12
-62.5531644203045,-38.6819237252051,538865,5718425,32720,"20HNC",227,87
36.1394590115201,68.1856574652979,630145,7566875,32636,"36WXA",185,12
111.350659320032,55.0467955720829,522405,6100055,32649,"49UEB",130,22
90.00623179635,56.9373525709744,682895,6314435,32645,"45VXD",144,20
142.731393050155,50.9970627753319,621495,5650925,32654,"54UXB",109,24
-45.4586395575441,78.5828315830059,489865,8723455,32623,"23XMH",20,4
27.8582384610737,67.7689422814046,536235,7517355,32635,"35WNR",190,12
26.4729647171354,-2.16704569974377,441395,9760465,32735,"35MMT",175,61
56.0400079462243,54.7332838340531,438185,6065535,32640,"40UDF",166,22
-177.157275840838,67.2575041224833,493215,7460095,32601,"01WDQ",91,13
84.3272568310179,70.8598448062366,621705,7865105,32644,"44WPD",157,10
-107.522126011453,54.4108505519807,336325,6032165,32613,"13UCA",39,22
-89.3295699386832,76.7855737757323,593605,8525765,32615,"15XWF",45,5
160.062707144919,57.5186048834314,563655,6375615,32657,"57VWD",100,20
100.732628546584,64.2946868546624,583845,7130995,32647,"47WNM",141,15
-115.546992200636,58.8592114635145,583815,6525285,32611,"11VNF",45,19
3.49085980186816,48.0718712871086,536565,5324405,32631,"31UEP",198,27
-66.371782449749,58.403765035366,653575,6476665,32619,"19VFE",13,19
75.3407502733376,58.5086737308509,519855,6485395,32643,"43VEE",155,19
84.4791429023217,36.7034250401224,274815,4064935,32645,"45STA",143,35
-49.1746438957151,73.6095280374453,557485,8169355,32622,"22XEG",13,8
-112.448308521739,68.9472601791569,682335,7655245,32611,"11WPS",50,11
70.9687467930547,57.8291079499092,616915,6411385,32642,"42VXK",157,20
-105.939146177231,40.2990698088976,420185,4461375,32613,"13TDE",34,32
49.690315754752,64.3972687436864,436855,7141935,32639,"39WVM",173,15
21.290289463046,43.919879071499,523305,4863015,32634,"34TEP",185,30
70.9167352365414,72.5947476310844,563985,8056295,32642,"42XWF",166,9
50.2385259935126,61.6308625323025,459635,6833295,32639,"39VVJ",173,17
171.772963527008,67.6394788615069,532815,7502875,32659,"59WNR",98,12
-45.9753934663082,-6.03233033162876,392055,9333125,32723,"23MLP",221,64
77.9807227003445,24.4266305851013,802255,2704715,32643,"43RGH",145,43
-125.704009408034,68.2484408950893,636255,7574205,32609,"09WXR",57,12
-77.2780175403928,79.0513858657013,578865,8778225,32617,"17XNH",45,3
47.4758032233021,55.7582999471825,655355,6181955,32638,"38UPG",171,21
68.2986572971214,30.2332068768338,432515,3344835,32642,"42RVU",153,39
-51.6536102769234,72.4651667077836,679575,8048815,32621,"21XXA",13,9
137.572537895126,48.2147131301167,691095,5343365,32653,"53UPP",112,26
-32.0335021897532,74.6566882227536,528545,8285535,32625,"25XEC",4,7
112.031513122551,41.62706629878,585925,4608885,32649,"49TEG",126,31
-44.7061455340329,82.0302929058399,597235,9113505,32622,"22XES",29,247
-46.4043088054607,70.9781311834865,667035,7881295,32622,"22WFD",9,10
-118.179258754185,35.8590306448173,393525,3968955,32611,"11SLV",41,35
85.9479861824303,72.3057055301761,667685,8029935,32644,"44XPF",157,9
129.199571578066,52.475674922279,513555,5813965,32652,"52UED",118,23
100.253622105409,70.9845487575187,545585,7876145,32647,"47WNU",148,10
-4.54141085907687,26.7754641179589,346755,2962495,32630,"30RUQ",199,41
104.419108971584,35.1278439536693,447075,3887375,32648,"48SVD",130,36
-121.706416741908,76.280361930785,534245,8466845,32610,"10XEK",66,5
87.4011844132762,74.2104237043806,512185,8235555,32645,"45XWC",157,8
-64.7190507009883,6.54987588362005,309925,724315,32620,"20NLN",2,55
26.4127814118483,66.1977401638313,473555,7342075,32635,"35WMP",190,14
16.7161326122702,47.7728050735824,628575,5292475,32633,"33TXN",189,27
-14.2498039437356,23.1369247018489,576805,2558875,32628,"28QEL",205,44
-9.43519603916053,29.9259080855369,457995,3310655,32629,"29RMP",203,39
141.577568246365,-22.5971004193466,559365,7500965,32754,"54KWA",97,76
-137.447405242511,63.666472855719,675765,7064735,32607,"07VFL",61,16
96.7003668914649,64.7888849819049,675795,7190065,32646,"46WFS",144,15
-69.4337292740867,82.1380359590014,584875,9124325,32618,"18XWS",45,247
-92.9140683360771,69.1393696075875,503415,7669905,32615,"15WVS",36,11
125.988694865519,54.7616389944835,692285,6072365,32651,"51UXA",121,22
-89.5640691882321,72.7913607120007,613405,8080455,32615,"15XXA",39,8
-138.305578407632,59.6678750670613,651765,6617505,32607,"07VFG",61,18
-9.43296937651109,19.669395406647,454615,2174955,32629,"29QMB",201,46
7.68288450657758,10.3275487405935,355785,1141925,32632,"32PLS",189,53
-93.394622966252,48.7549911873063,470995,5400295,32615,"15UVQ",28,26
21.7837408611009,69.0767975614918,531235,7663125,32634,"34WEB",196,11
-77.2725171794267,78.2511412221738,584675,8689095,32617,"17XNG",43,4
23.5572160813118,21.2297872356817,765425,2349725,32634,"34QGJ",180,45
126.199321027758,45.6095326861857,749465,5055645,32651,"51TYL",118,28
-38.9838328006011,67.6865215252945,500685,7507915,32624,"24WVA",2,12
122.102601771471,-26.0876982252152,410255,7114295,32751,"51JVM",109,78
143.558857020568,66.7885214109675,612515,7410115,32654,"54WXV",116,13
110.095764422541,65.3036169050282,457845,7242595,32649,"49WDN",135,14
111.774753145224,60.6406760468792,542375,6723015,32649,"49VEH",132,18
140.398372440021,63.1903983909631,469725,7006945,32654,"54VVR",116,16
94.7429560658335,29.9478574208735,668205,3314285,32646,"46RFU",135,39
147.33183862338,-28.4033986790161,532505,6858065,32755,"55JEJ",93,80
78.5340251195944,44.8204695962328,779405,4969085,32643,"43TGK",148,29
113.987688771978,68.3935169135692,622735,7589715,32649,"49WFR",134,12
-53.6569920804223,49.2936201336267,743055,5465475,32621,"21UYQ",2,26
-18.7461270633379,80.4155002375741,541885,8928775,32627,"27XWK",13,1
-7.92347800539883,32.3972149514241,601245,3584975,32629,"29SNR",202,38
40.6377822954399,67.1122998386065,571075,7444835,32637,"37WEQ",182,13
132.489114491306,53.9309114615552,729045,5981475,32652,"52UGE",116,22
18.5629928298169,17.2440081186893,878965,1910045,32633,"33QZV",183,48
24.5107365771577,1.22120070472216,890815,135235,32634,"34NHG",176,59
